===2023-07-29 10:25:13===
===Setting===
    dataset: digit
    lr: 0.01
    batch: 64
    iters: 50
    wk_iters: 1
    si: False
    domain_num: 5
    quantile: 0
    power_cs: 1
    std_rw: False
    gender_label: False
    binary_race: False
    save_iter: -1
    mix5: False
    power_relu: 1
    Ea_val: False
data_number=[6,12,21,38,70,126,227,409,736,1325,40,72,129,233,420,756,151,273,491,181,327,282,
client_nums=[10,6,3,2,1,]
len_dataset=[3719,2066,1147,637,353,]
domain number = 5
============ Train epoch 0 ============
 Site-MNIST                         | Train Loss: 2.1323 | Train Acc: 0.5000
 Site-MNIST                         | Val  Loss: 0.6642 | Val  Acc: 0.7778
 Site-MNIST                         | Val  Loss: 0.3974 | Val  Acc: 0.8824
 Site-MNIST                         | Val  Loss: 0.2666 | Val  Acc: 0.9355
 Site-MNIST                         | Val  Loss: 0.2882 | Val  Acc: 0.9286
 Site-MNIST                         | Val  Loss: 0.2807 | Val  Acc: 0.9314
 Site-MNIST                         | Val  Loss: 0.3224 | Val  Acc: 0.9290
 Site-MNIST                         | Val  Loss: 0.3323 | Val  Acc: 0.9275
 Site-USPS                          | Val  Loss: 0.1624 | Val  Acc: 0.9000
 Site-USPS                          | Val  Loss: 0.5676 | Val  Acc: 0.7222
 Site-USPS                          | Val  Loss: 0.6038 | Val  Acc: 0.7500
 Site-USPS                          | Val  Loss: 0.6056 | Val  Acc: 0.8103
 Site-USPS                          | Val  Loss: 0.4740 | Val  Acc: 0.8667
 Site-USPS                          | Val  Loss: 0.3737 | Val  Acc: 0.9048
 Site-SynthDigits                   | Val  Loss: 1.6336 | Val  Acc: 0.4595
 Site-SynthDigits                   | Val  Loss: 1.8359 | Val  Acc: 0.4412
 Site-SynthDigits                   | Val  Loss: 1.6750 | Val  Acc: 0.4344
 Site-MNIST_M                       | Val  Loss: 1.7359 | Val  Acc: 0.5111
 Site-MNIST_M                       | Val  Loss: 1.6993 | Val  Acc: 0.5309
 Site-SVHN                          | Val  Loss: 2.0500 | Val  Acc: 0.3143
Average Valid Accuracy: 0.7617
============ Train epoch 39 ============
 Site-MNIST                         | Train Loss: 0.2593 | Train Acc: 0.8333
 Site-MNIST                         | Train Loss: 0.4293 | Train Acc: 0.9167
 Site-MNIST                         | Train Loss: 0.1624 | Train Acc: 1.0000
 Site-MNIST                         | Train Loss: 0.2840 | Train Acc: 0.9211
 Site-MNIST                         | Train Loss: 0.4992 | Train Acc: 0.9143
 Site-MNIST                         | Train Loss: 0.2831 | Train Acc: 0.9444
 Site-MNIST                         | Train Loss: 0.2680 | Train Acc: 0.9339
 Site-MNIST                         | Train Loss: 0.3503 | Train Acc: 0.8998
 Site-MNIST                         | Train Loss: 0.2878 | Train Acc: 0.9226
 Site-MNIST                         | Train Loss: 0.2682 | Train Acc: 0.9419
 Site-USPS                          | Train Loss: 0.4683 | Train Acc: 0.9000
 Site-USPS                          | Train Loss: 0.3850 | Train Acc: 0.9167
 Site-USPS                          | Train Loss: 0.5037 | Train Acc: 0.9147
 Site-USPS                          | Train Loss: 0.4117 | Train Acc: 0.8798
 Site-USPS                          | Train Loss: 0.3357 | Train Acc: 0.9095
 Site-USPS                          | Train Loss: 0.3419 | Train Acc: 0.9180
 Site-SynthDigits                   | Train Loss: 1.7044 | Train Acc: 0.4040
 Site-SynthDigits                   | Train Loss: 1.6500 | Train Acc: 0.4542
 Site-SynthDigits                   | Train Loss: 1.4658 | Train Acc: 0.5336
 Site-MNIST_M                       | Train Loss: 1.7685 | Train Acc: 0.4254
 Site-MNIST_M                       | Train Loss: 1.8133 | Train Acc: 0.4312
 Site-SVHN                          | Train Loss: 2.1198 | Train Acc: 0.2270
Average Train Accuracy: 0.7792
 Site-MNIST                         | Val  Loss: 0.1686 | Val  Acc: 1.0000
 Site-MNIST                         | Val  Loss: 0.2859 | Val  Acc: 1.0000
 Site-MNIST                         | Val  Loss: 0.7192 | Val  Acc: 0.8000
 Site-MNIST                         | Val  Loss: 0.6480 | Val  Acc: 0.7778
 Site-MNIST                         | Val  Loss: 0.3874 | Val  Acc: 0.8824
 Site-MNIST                         | Val  Loss: 0.2607 | Val  Acc: 0.9355
 Site-MNIST                         | Val  Loss: 0.2835 | Val  Acc: 0.9286
 Site-MNIST                         | Val  Loss: 0.2760 | Val  Acc: 0.9412
 Site-MNIST                         | Val  Loss: 0.3160 | Val  Acc: 0.9290
 Site-MNIST                         | Val  Loss: 0.3275 | Val  Acc: 0.9305
 Site-USPS                          | Val  Loss: 0.1561 | Val  Acc: 0.9000
 Site-USPS                          | Val  Loss: 0.5607 | Val  Acc: 0.7222
 Site-USPS                          | Val  Loss: 0.5914 | Val  Acc: 0.7500
 Site-USPS                          | Val  Loss: 0.5969 | Val  Acc: 0.8103
 Site-USPS                          | Val  Loss: 0.4669 | Val  Acc: 0.8667
 Site-USPS                          | Val  Loss: 0.3692 | Val  Acc: 0.9048
 Site-SynthDigits                   | Val  Loss: 1.6264 | Val  Acc: 0.4324
 Site-SynthDigits                   | Val  Loss: 1.8232 | Val  Acc: 0.4265
 Site-SynthDigits                   | Val  Loss: 1.6674 | Val  Acc: 0.4344
 Site-MNIST_M                       | Val  Loss: 1.7204 | Val  Acc: 0.5111
 Site-MNIST_M                       | Val  Loss: 1.6930 | Val  Acc: 0.5185
 Site-SVHN                          | Val  Loss: 2.0433 | Val  Acc: 0.3000
Average Valid Accuracy: 0.7592
============ Train epoch 40 ============
 Site-MNIST                         | Train Loss: 0.2469 | Train Acc: 0.8333
 Site-MNIST                         | Train Loss: 0.4192 | Train Acc: 0.9167
 Site-MNIST                         | Train Loss: 0.1659 | Train Acc: 1.0000
 Site-MNIST                         | Train Loss: 0.2784 | Train Acc: 0.9474
 Site-MNIST                         | Train Loss: 0.3131 | Train Acc: 0.9143
 Site-MNIST                         | Train Loss: 0.2803 | Train Acc: 0.9444
 Site-MNIST                         | Train Loss: 0.2716 | Train Acc: 0.9295
 Site-MNIST                         | Train Loss: 0.3523 | Train Acc: 0.9022
 Site-MNIST                         | Train Loss: 0.2824 | Train Acc: 0.9239
 Site-MNIST                         | Train Loss: 0.2636 | Train Acc: 0.9426
 Site-USPS                          | Train Loss: 0.4555 | Train Acc: 0.9000
 Site-USPS                          | Train Loss: 0.4009 | Train Acc: 0.9167
 Site-USPS                          | Train Loss: 0.4589 | Train Acc: 0.9147
 Site-USPS                          | Train Loss: 0.4160 | Train Acc: 0.8798
 Site-USPS                          | Train Loss: 0.3306 | Train Acc: 0.9119
 Site-USPS                          | Train Loss: 0.3350 | Train Acc: 0.9180
 Site-SynthDigits                   | Train Loss: 1.6701 | Train Acc: 0.4040
 Site-SynthDigits                   | Train Loss: 1.5992 | Train Acc: 0.4689
 Site-SynthDigits                   | Train Loss: 1.4594 | Train Acc: 0.5275
 Site-MNIST_M                       | Train Loss: 1.7713 | Train Acc: 0.4033
 Site-MNIST_M                       | Train Loss: 1.8241 | Train Acc: 0.4343
 Site-SVHN                          | Train Loss: 2.0945 | Train Acc: 0.2376
Average Train Accuracy: 0.7805
 Site-MNIST                         | Val  Loss: 0.1623 | Val  Acc: 1.0000
 Site-MNIST                         | Val  Loss: 0.2921 | Val  Acc: 1.0000
 Site-MNIST                         | Val  Loss: 0.7373 | Val  Acc: 0.8000
 Site-MNIST                         | Val  Loss: 0.6613 | Val  Acc: 0.7778
 Site-MNIST                         | Val  Loss: 0.3922 | Val  Acc: 0.8824
 Site-MNIST                         | Val  Loss: 0.2556 | Val  Acc: 0.9355
 Site-MNIST                         | Val  Loss: 0.2764 | Val  Acc: 0.9286
 Site-MNIST                         | Val  Loss: 0.2694 | Val  Acc: 0.9412
 Site-MNIST                         | Val  Loss: 0.3101 | Val  Acc: 0.9344
 Site-MNIST                         | Val  Loss: 0.3221 | Val  Acc: 0.9335
 Site-USPS                          | Val  Loss: 0.1462 | Val  Acc: 0.9000
 Site-USPS                          | Val  Loss: 0.5533 | Val  Acc: 0.6667
 Site-USPS                          | Val  Loss: 0.5777 | Val  Acc: 0.7500
 Site-USPS                          | Val  Loss: 0.5842 | Val  Acc: 0.8103
 Site-USPS                          | Val  Loss: 0.4559 | Val  Acc: 0.8762
 Site-USPS                          | Val  Loss: 0.3622 | Val  Acc: 0.9048
 Site-SynthDigits                   | Val  Loss: 1.6174 | Val  Acc: 0.4324
 Site-SynthDigits                   | Val  Loss: 1.7892 | Val  Acc: 0.4265
 Site-SynthDigits                   | Val  Loss: 1.6629 | Val  Acc: 0.4344
 Site-MNIST_M                       | Val  Loss: 1.7306 | Val  Acc: 0.5111
 Site-MNIST_M                       | Val  Loss: 1.6927 | Val  Acc: 0.5062
 Site-SVHN                          | Val  Loss: 2.0352 | Val  Acc: 0.3143
Average Valid Accuracy: 0.7576
============ Train epoch 41 ============
 Site-MNIST                         | Train Loss: 0.2541 | Train Acc: 0.8333
 Site-MNIST                         | Train Loss: 0.4151 | Train Acc: 0.9167
 Site-MNIST                         | Train Loss: 0.1644 | Train Acc: 1.0000
 Site-MNIST                         | Train Loss: 0.2644 | Train Acc: 0.9211
 Site-MNIST                         | Train Loss: 0.2246 | Train Acc: 0.9143
 Site-MNIST                         | Train Loss: 0.2809 | Train Acc: 0.9524
 Site-MNIST                         | Train Loss: 0.2581 | Train Acc: 0.9295
 Site-MNIST                         | Train Loss: 0.3363 | Train Acc: 0.9022
 Site-MNIST                         | Train Loss: 0.2828 | Train Acc: 0.9293
 Site-MNIST                         | Train Loss: 0.2610 | Train Acc: 0.9442
 Site-USPS                          | Train Loss: 0.4489 | Train Acc: 0.9000
 Site-USPS                          | Train Loss: 0.3391 | Train Acc: 0.9167
 Site-USPS                          | Train Loss: 0.2355 | Train Acc: 0.9147
 Site-USPS                          | Train Loss: 0.3986 | Train Acc: 0.8798
 Site-USPS                          | Train Loss: 0.3302 | Train Acc: 0.9119
 Site-USPS                          | Train Loss: 0.3269 | Train Acc: 0.9180
 Site-SynthDigits                   | Train Loss: 1.6482 | Train Acc: 0.4106
 Site-SynthDigits                   | Train Loss: 1.5874 | Train Acc: 0.4652
 Site-SynthDigits                   | Train Loss: 1.4508 | Train Acc: 0.5377
 Site-MNIST_M                       | Train Loss: 1.7672 | Train Acc: 0.4144
 Site-MNIST_M                       | Train Loss: 1.7312 | Train Acc: 0.4251
 Site-SVHN                          | Train Loss: 2.1180 | Train Acc: 0.2340
Average Train Accuracy: 0.7805
 Site-MNIST                         | Val  Loss: 0.1583 | Val  Acc: 1.0000
 Site-MNIST                         | Val  Loss: 0.2951 | Val  Acc: 1.0000
 Site-MNIST                         | Val  Loss: 0.7160 | Val  Acc: 0.8000
 Site-MNIST                         | Val  Loss: 0.6443 | Val  Acc: 0.7778
 Site-MNIST                         | Val  Loss: 0.3777 | Val  Acc: 0.8824
 Site-MNIST                         | Val  Loss: 0.2475 | Val  Acc: 0.9355
 Site-MNIST                         | Val  Loss: 0.2723 | Val  Acc: 0.9286
 Site-MNIST                         | Val  Loss: 0.2660 | Val  Acc: 0.9412
 Site-MNIST                         | Val  Loss: 0.3059 | Val  Acc: 0.9344
 Site-MNIST                         | Val  Loss: 0.3176 | Val  Acc: 0.9335
 Site-USPS                          | Val  Loss: 0.1368 | Val  Acc: 0.9000
 Site-USPS                          | Val  Loss: 0.5415 | Val  Acc: 0.6667
 Site-USPS                          | Val  Loss: 0.5652 | Val  Acc: 0.7500
 Site-USPS                          | Val  Loss: 0.5747 | Val  Acc: 0.8103
 Site-USPS                          | Val  Loss: 0.4478 | Val  Acc: 0.8762
 Site-USPS                          | Val  Loss: 0.3555 | Val  Acc: 0.9048
 Site-SynthDigits                   | Val  Loss: 1.6082 | Val  Acc: 0.4324
 Site-SynthDigits                   | Val  Loss: 1.7516 | Val  Acc: 0.4265
 Site-SynthDigits                   | Val  Loss: 1.6524 | Val  Acc: 0.4344
 Site-MNIST_M                       | Val  Loss: 1.7301 | Val  Acc: 0.5333
 Site-MNIST_M                       | Val  Loss: 1.6876 | Val  Acc: 0.5185
 Site-SVHN                          | Val  Loss: 2.0170 | Val  Acc: 0.3143
Average Valid Accuracy: 0.7591
============ Train epoch 42 ============
 Site-MNIST                         | Train Loss: 0.2326 | Train Acc: 0.8333
 Site-MNIST                         | Train Loss: 0.4095 | Train Acc: 0.9167
 Site-MNIST                         | Train Loss: 0.1586 | Train Acc: 1.0000
 Site-MNIST                         | Train Loss: 0.2581 | Train Acc: 0.9474
 Site-MNIST                         | Train Loss: 0.1913 | Train Acc: 0.9143
 Site-MNIST                         | Train Loss: 0.2725 | Train Acc: 0.9444
 Site-MNIST                         | Train Loss: 0.2585 | Train Acc: 0.9295
 Site-MNIST                         | Train Loss: 0.3348 | Train Acc: 0.9022
 Site-MNIST                         | Train Loss: 0.2763 | Train Acc: 0.9253
 Site-MNIST                         | Train Loss: 0.2539 | Train Acc: 0.9434
 Site-USPS                          | Train Loss: 0.4491 | Train Acc: 0.9000
 Site-USPS                          | Train Loss: 0.3414 | Train Acc: 0.9167
 Site-USPS                          | Train Loss: 0.2318 | Train Acc: 0.9147
 Site-USPS                          | Train Loss: 0.4003 | Train Acc: 0.8841
 Site-USPS                          | Train Loss: 0.3298 | Train Acc: 0.9143
 Site-USPS                          | Train Loss: 0.3263 | Train Acc: 0.9180
 Site-SynthDigits                   | Train Loss: 1.6867 | Train Acc: 0.4040
 Site-SynthDigits                   | Train Loss: 1.5789 | Train Acc: 0.4689
 Site-SynthDigits                   | Train Loss: 1.4418 | Train Acc: 0.5418
 Site-MNIST_M                       | Train Loss: 1.7644 | Train Acc: 0.4254
 Site-MNIST_M                       | Train Loss: 1.7143 | Train Acc: 0.4281
 Site-SVHN                          | Train Loss: 2.1209 | Train Acc: 0.2482
Average Train Accuracy: 0.7828
 Site-MNIST                         | Val  Loss: 0.1603 | Val  Acc: 1.0000
 Site-MNIST                         | Val  Loss: 0.2889 | Val  Acc: 1.0000
 Site-MNIST                         | Val  Loss: 0.6988 | Val  Acc: 0.8000
 Site-MNIST                         | Val  Loss: 0.6199 | Val  Acc: 0.7778
 Site-MNIST                         | Val  Loss: 0.3632 | Val  Acc: 0.8824
 Site-MNIST                         | Val  Loss: 0.2432 | Val  Acc: 0.9355
 Site-MNIST                         | Val  Loss: 0.2698 | Val  Acc: 0.9286
 Site-MNIST                         | Val  Loss: 0.2622 | Val  Acc: 0.9412
 Site-MNIST                         | Val  Loss: 0.3018 | Val  Acc: 0.9344
 Site-MNIST                         | Val  Loss: 0.3111 | Val  Acc: 0.9335
 Site-USPS                          | Val  Loss: 0.1481 | Val  Acc: 0.9000
 Site-USPS                          | Val  Loss: 0.5557 | Val  Acc: 0.7222
 Site-USPS                          | Val  Loss: 0.5722 | Val  Acc: 0.7812
 Site-USPS                          | Val  Loss: 0.5810 | Val  Acc: 0.8276
 Site-USPS                          | Val  Loss: 0.4497 | Val  Acc: 0.8762
 Site-USPS                          | Val  Loss: 0.3557 | Val  Acc: 0.9048
 Site-SynthDigits                   | Val  Loss: 1.5953 | Val  Acc: 0.4324
 Site-SynthDigits                   | Val  Loss: 1.7489 | Val  Acc: 0.4265
 Site-SynthDigits                   | Val  Loss: 1.6477 | Val  Acc: 0.4344
 Site-MNIST_M                       | Val  Loss: 1.7208 | Val  Acc: 0.5111
 Site-MNIST_M                       | Val  Loss: 1.6792 | Val  Acc: 0.5062
 Site-SVHN                          | Val  Loss: 2.0178 | Val  Acc: 0.3143
Average Valid Accuracy: 0.7623
============ Train epoch 43 ============
 Site-MNIST                         | Train Loss: 0.2395 | Train Acc: 0.8333
 Site-MNIST                         | Train Loss: 0.4148 | Train Acc: 0.9167
 Site-MNIST                         | Train Loss: 0.1510 | Train Acc: 1.0000
 Site-MNIST                         | Train Loss: 0.2602 | Train Acc: 0.9474
 Site-MNIST                         | Train Loss: 0.4352 | Train Acc: 0.9143
 Site-MNIST                         | Train Loss: 0.2699 | Train Acc: 0.9524
 Site-MNIST                         | Train Loss: 0.2696 | Train Acc: 0.9295
 Site-MNIST                         | Train Loss: 0.3366 | Train Acc: 0.8973
 Site-MNIST                         | Train Loss: 0.2700 | Train Acc: 0.9266
 Site-MNIST                         | Train Loss: 0.2503 | Train Acc: 0.9426
 Site-USPS                          | Train Loss: 0.4419 | Train Acc: 0.9000
 Site-USPS                          | Train Loss: 0.3266 | Train Acc: 0.9167
 Site-USPS                          | Train Loss: 0.4371 | Train Acc: 0.9147
 Site-USPS                          | Train Loss: 0.4020 | Train Acc: 0.8884
 Site-USPS                          | Train Loss: 0.3270 | Train Acc: 0.9167
 Site-USPS                          | Train Loss: 0.3218 | Train Acc: 0.9193
 Site-SynthDigits                   | Train Loss: 1.6897 | Train Acc: 0.4040
 Site-SynthDigits                   | Train Loss: 1.5951 | Train Acc: 0.4725
 Site-SynthDigits                   | Train Loss: 1.4387 | Train Acc: 0.5397
 Site-MNIST_M                       | Train Loss: 1.7578 | Train Acc: 0.4144
 Site-MNIST_M                       | Train Loss: 1.7939 | Train Acc: 0.4312
 Site-SVHN                          | Train Loss: 2.0833 | Train Acc: 0.2411
Average Train Accuracy: 0.7827
 Site-MNIST                         | Val  Loss: 0.1316 | Val  Acc: 1.0000
 Site-MNIST                         | Val  Loss: 0.2669 | Val  Acc: 1.0000
 Site-MNIST                         | Val  Loss: 0.7126 | Val  Acc: 0.8000
 Site-MNIST                         | Val  Loss: 0.6391 | Val  Acc: 0.7778
 Site-MNIST                         | Val  Loss: 0.3730 | Val  Acc: 0.8824
 Site-MNIST                         | Val  Loss: 0.2455 | Val  Acc: 0.9355
 Site-MNIST                         | Val  Loss: 0.2670 | Val  Acc: 0.9286
 Site-MNIST                         | Val  Loss: 0.2582 | Val  Acc: 0.9412
 Site-MNIST                         | Val  Loss: 0.2965 | Val  Acc: 0.9344
 Site-MNIST                         | Val  Loss: 0.3070 | Val  Acc: 0.9335
 Site-USPS                          | Val  Loss: 0.1436 | Val  Acc: 0.9000
 Site-USPS                          | Val  Loss: 0.5530 | Val  Acc: 0.7222
 Site-USPS                          | Val  Loss: 0.5709 | Val  Acc: 0.7812
 Site-USPS                          | Val  Loss: 0.5780 | Val  Acc: 0.8276
 Site-USPS                          | Val  Loss: 0.4454 | Val  Acc: 0.8857
 Site-USPS                          | Val  Loss: 0.3489 | Val  Acc: 0.9101
 Site-SynthDigits                   | Val  Loss: 1.5911 | Val  Acc: 0.4324
 Site-SynthDigits                   | Val  Loss: 1.7414 | Val  Acc: 0.4118
 Site-SynthDigits                   | Val  Loss: 1.6414 | Val  Acc: 0.4344
 Site-MNIST_M                       | Val  Loss: 1.7286 | Val  Acc: 0.4889
 Site-MNIST_M                       | Val  Loss: 1.6734 | Val  Acc: 0.5062
 Site-SVHN                          | Val  Loss: 2.0027 | Val  Acc: 0.3286
Average Valid Accuracy: 0.7619
============ Train epoch 44 ============
 Site-MNIST                         | Train Loss: 0.2511 | Train Acc: 0.8333
 Site-MNIST                         | Train Loss: 0.3907 | Train Acc: 0.9167
 Site-MNIST                         | Train Loss: 0.1445 | Train Acc: 1.0000
 Site-MNIST                         | Train Loss: 0.2446 | Train Acc: 0.9474
 Site-MNIST                         | Train Loss: 0.2419 | Train Acc: 0.9286
 Site-MNIST                         | Train Loss: 0.2623 | Train Acc: 0.9524
 Site-MNIST                         | Train Loss: 0.2592 | Train Acc: 0.9251
 Site-MNIST                         | Train Loss: 0.3229 | Train Acc: 0.9046
 Site-MNIST                         | Train Loss: 0.2675 | Train Acc: 0.9293
 Site-MNIST                         | Train Loss: 0.2421 | Train Acc: 0.9442
 Site-USPS                          | Train Loss: 0.4428 | Train Acc: 0.9000
 Site-USPS                          | Train Loss: 0.3269 | Train Acc: 0.9167
 Site-USPS                          | Train Loss: 0.3315 | Train Acc: 0.9225
 Site-USPS                          | Train Loss: 0.3863 | Train Acc: 0.8841
 Site-USPS                          | Train Loss: 0.3236 | Train Acc: 0.9190
 Site-USPS                          | Train Loss: 0.3143 | Train Acc: 0.9193
 Site-SynthDigits                   | Train Loss: 1.5989 | Train Acc: 0.4305
 Site-SynthDigits                   | Train Loss: 1.5502 | Train Acc: 0.4689
 Site-SynthDigits                   | Train Loss: 1.4310 | Train Acc: 0.5438
 Site-MNIST_M                       | Train Loss: 1.7756 | Train Acc: 0.4033
 Site-MNIST_M                       | Train Loss: 1.8353 | Train Acc: 0.4312
 Site-SVHN                          | Train Loss: 2.0968 | Train Acc: 0.2340
Average Train Accuracy: 0.7843
 Site-MNIST                         | Val  Loss: 0.1251 | Val  Acc: 1.0000
 Site-MNIST                         | Val  Loss: 0.2745 | Val  Acc: 1.0000
 Site-MNIST                         | Val  Loss: 0.7074 | Val  Acc: 0.8000
 Site-MNIST                         | Val  Loss: 0.6428 | Val  Acc: 0.7778
 Site-MNIST                         | Val  Loss: 0.3686 | Val  Acc: 0.8824
 Site-MNIST                         | Val  Loss: 0.2368 | Val  Acc: 0.9355
 Site-MNIST                         | Val  Loss: 0.2597 | Val  Acc: 0.9286
 Site-MNIST                         | Val  Loss: 0.2539 | Val  Acc: 0.9314
 Site-MNIST                         | Val  Loss: 0.2921 | Val  Acc: 0.9344
 Site-MNIST                         | Val  Loss: 0.3028 | Val  Acc: 0.9305
 Site-USPS                          | Val  Loss: 0.1253 | Val  Acc: 1.0000
 Site-USPS                          | Val  Loss: 0.5367 | Val  Acc: 0.7222
 Site-USPS                          | Val  Loss: 0.5540 | Val  Acc: 0.7812
 Site-USPS                          | Val  Loss: 0.5588 | Val  Acc: 0.8103
 Site-USPS                          | Val  Loss: 0.4347 | Val  Acc: 0.8762
 Site-USPS                          | Val  Loss: 0.3493 | Val  Acc: 0.9048
 Site-SynthDigits                   | Val  Loss: 1.5796 | Val  Acc: 0.4595
 Site-SynthDigits                   | Val  Loss: 1.7057 | Val  Acc: 0.4412
 Site-SynthDigits                   | Val  Loss: 1.6258 | Val  Acc: 0.4508
 Site-MNIST_M                       | Val  Loss: 1.7222 | Val  Acc: 0.4889
 Site-MNIST_M                       | Val  Loss: 1.6759 | Val  Acc: 0.5062
 Site-SVHN                          | Val  Loss: 1.9822 | Val  Acc: 0.3143
Average Valid Accuracy: 0.7671
 Best site-MNIST                     | Epoch:44 | Val Acc: 1.0000
 Best site-MNIST                     | Epoch:44 | Val Acc: 1.0000
 Best site-MNIST                     | Epoch:44 | Val Acc: 0.8000
 Best site-MNIST                     | Epoch:44 | Val Acc: 0.7778
 Best site-MNIST                     | Epoch:44 | Val Acc: 0.8824
 Best site-MNIST                     | Epoch:44 | Val Acc: 0.9355
 Best site-MNIST                     | Epoch:44 | Val Acc: 0.9286
 Best site-MNIST                     | Epoch:44 | Val Acc: 0.9314
 Best site-MNIST                     | Epoch:44 | Val Acc: 0.9344
 Best site-MNIST                     | Epoch:44 | Val Acc: 0.9305
 Best site-USPS                      | Epoch:44 | Val Acc: 1.0000
 Best site-USPS                      | Epoch:44 | Val Acc: 0.7222
 Best site-USPS                      | Epoch:44 | Val Acc: 0.7812
 Best site-USPS                      | Epoch:44 | Val Acc: 0.8103
 Best site-USPS                      | Epoch:44 | Val Acc: 0.8762
 Best site-USPS                      | Epoch:44 | Val Acc: 0.9048
 Best site-SynthDigits               | Epoch:44 | Val Acc: 0.4595
 Best site-SynthDigits               | Epoch:44 | Val Acc: 0.4412
 Best site-SynthDigits               | Epoch:44 | Val Acc: 0.4508
 Best site-MNIST_M                   | Epoch:44 | Val Acc: 0.4889
 Best site-MNIST_M                   | Epoch:44 | Val Acc: 0.5062
 Best site-SVHN                      | Epoch:44 | Val Acc: 0.3143
 Saving the local and server checkpoint to ../checkpoint/fed_digit_uneven_1.8_2/term...
============ Train epoch 45 ============
 Site-MNIST                         | Train Loss: 0.2344 | Train Acc: 0.8333
 Site-MNIST                         | Train Loss: 0.4029 | Train Acc: 0.9167
 Site-MNIST                         | Train Loss: 0.1463 | Train Acc: 1.0000
 Site-MNIST                         | Train Loss: 0.2561 | Train Acc: 0.9474
 Site-MNIST                         | Train Loss: 0.2583 | Train Acc: 0.9143
 Site-MNIST                         | Train Loss: 0.2607 | Train Acc: 0.9524
 Site-MNIST                         | Train Loss: 0.2536 | Train Acc: 0.9295
 Site-MNIST                         | Train Loss: 0.3230 | Train Acc: 0.9022
 Site-MNIST                         | Train Loss: 0.2640 | Train Acc: 0.9307
 Site-MNIST                         | Train Loss: 0.2391 | Train Acc: 0.9449
 Site-USPS                          | Train Loss: 0.4331 | Train Acc: 0.9000
 Site-USPS                          | Train Loss: 0.3287 | Train Acc: 0.9306
 Site-USPS                          | Train Loss: 0.2251 | Train Acc: 0.9147
 Site-USPS                          | Train Loss: 0.3857 | Train Acc: 0.8841
 Site-USPS                          | Train Loss: 0.3218 | Train Acc: 0.9167
 Site-USPS                          | Train Loss: 0.3104 | Train Acc: 0.9193
 Site-SynthDigits                   | Train Loss: 1.6501 | Train Acc: 0.4371
 Site-SynthDigits                   | Train Loss: 1.6098 | Train Acc: 0.4835
 Site-SynthDigits                   | Train Loss: 1.4212 | Train Acc: 0.5519
 Site-MNIST_M                       | Train Loss: 1.7559 | Train Acc: 0.4144
 Site-MNIST_M                       | Train Loss: 1.7284 | Train Acc: 0.4404
 Site-SVHN                          | Train Loss: 2.0946 | Train Acc: 0.2376
Average Train Accuracy: 0.7864
 Site-MNIST                         | Val  Loss: 0.1251 | Val  Acc: 1.0000
 Site-MNIST                         | Val  Loss: 0.2628 | Val  Acc: 1.0000
 Site-MNIST                         | Val  Loss: 0.7109 | Val  Acc: 0.8000
 Site-MNIST                         | Val  Loss: 0.6345 | Val  Acc: 0.7778
 Site-MNIST                         | Val  Loss: 0.3672 | Val  Acc: 0.8824
 Site-MNIST                         | Val  Loss: 0.2296 | Val  Acc: 0.9355
 Site-MNIST                         | Val  Loss: 0.2516 | Val  Acc: 0.9286
 Site-MNIST                         | Val  Loss: 0.2460 | Val  Acc: 0.9412
 Site-MNIST                         | Val  Loss: 0.2871 | Val  Acc: 0.9290
 Site-MNIST                         | Val  Loss: 0.2987 | Val  Acc: 0.9305
 Site-USPS                          | Val  Loss: 0.1273 | Val  Acc: 1.0000
 Site-USPS                          | Val  Loss: 0.5214 | Val  Acc: 0.7222
 Site-USPS                          | Val  Loss: 0.5464 | Val  Acc: 0.7812
 Site-USPS                          | Val  Loss: 0.5554 | Val  Acc: 0.8103
 Site-USPS                          | Val  Loss: 0.4322 | Val  Acc: 0.8762
 Site-USPS                          | Val  Loss: 0.3427 | Val  Acc: 0.9048
 Site-SynthDigits                   | Val  Loss: 1.5740 | Val  Acc: 0.4324
 Site-SynthDigits                   | Val  Loss: 1.7146 | Val  Acc: 0.4265
 Site-SynthDigits                   | Val  Loss: 1.6321 | Val  Acc: 0.4344
 Site-MNIST_M                       | Val  Loss: 1.7027 | Val  Acc: 0.5333
 Site-MNIST_M                       | Val  Loss: 1.6645 | Val  Acc: 0.5185
 Site-SVHN                          | Val  Loss: 1.9924 | Val  Acc: 0.3143
Average Valid Accuracy: 0.7672
 Best site-MNIST                     | Epoch:45 | Val Acc: 1.0000
 Best site-MNIST                     | Epoch:45 | Val Acc: 1.0000
 Best site-MNIST                     | Epoch:45 | Val Acc: 0.8000
 Best site-MNIST                     | Epoch:45 | Val Acc: 0.7778
 Best site-MNIST                     | Epoch:45 | Val Acc: 0.8824
 Best site-MNIST                     | Epoch:45 | Val Acc: 0.9355
 Best site-MNIST                     | Epoch:45 | Val Acc: 0.9286
 Best site-MNIST                     | Epoch:45 | Val Acc: 0.9412
 Best site-MNIST                     | Epoch:45 | Val Acc: 0.9290
 Best site-MNIST                     | Epoch:45 | Val Acc: 0.9305
 Best site-USPS                      | Epoch:45 | Val Acc: 1.0000
 Best site-USPS                      | Epoch:45 | Val Acc: 0.7222
 Best site-USPS                      | Epoch:45 | Val Acc: 0.7812
