===2023-07-29 11:52:58===
===Setting===
    dataset: digit
    lr: 0.01
    batch: 64
    iters: 50
    wk_iters: 1
    si: False
    domain_num: 5
    quantile: 0
    power_cs: 1
    std_rw: False
    gender_label: False
    binary_race: False
    save_iter: -1
    mix5: False
    power_relu: 1
    Ea_val: False
data_number=[6,12,21,38,70,126,227,409,736,1325,40,72,129,233,420,756,151,273,491,181,327,282,
client_nums=[10,6,3,2,1,]
len_dataset=[3719,2066,1147,637,353,]
domain number = 5
============ Train epoch 0 ============
 Site-MNIST                         | Train Loss: 1.1672 | Train Acc: 0.8333
 Site-SynthDigits                   | Train Loss: 1.0308 | Train Acc: 0.6850
 Site-SynthDigits                   | Train Loss: 0.8866 | Train Acc: 0.6904
 Site-MNIST_M                       | Train Loss: 1.5473 | Train Acc: 0.4751
 Site-MNIST_M                       | Train Loss: 1.4270 | Train Acc: 0.5443
 Site-SVHN                          | Train Loss: 1.9435 | Train Acc: 0.3156
Average Train Accuracy: 0.8528
 Site-MNIST                         | Val  Loss: 0.0141 | Val  Acc: 1.0000
 Site-MNIST                         | Val  Loss: 0.0443 | Val  Acc: 1.0000
 Site-MNIST                         | Val  Loss: 0.4712 | Val  Acc: 0.8000
 Site-MNIST                         | Val  Loss: 0.4036 | Val  Acc: 0.7778
 Site-MNIST                         | Val  Loss: 0.2210 | Val  Acc: 0.8824
 Site-MNIST                         | Val  Loss: 0.0625 | Val  Acc: 0.9677
 Site-MNIST                         | Val  Loss: 0.0816 | Val  Acc: 0.9821
 Site-MNIST                         | Val  Loss: 0.0874 | Val  Acc: 0.9706
 Site-MNIST                         | Val  Loss: 0.1391 | Val  Acc: 0.9563
 Site-MNIST                         | Val  Loss: 0.1043 | Val  Acc: 0.9637
 Site-USPS                          | Val  Loss: 0.0062 | Val  Acc: 1.0000
 Site-USPS                          | Val  Loss: 0.1711 | Val  Acc: 1.0000
 Site-USPS                          | Val  Loss: 0.3218 | Val  Acc: 0.9375
 Site-USPS                          | Val  Loss: 0.2913 | Val  Acc: 0.9138
 Site-USPS                          | Val  Loss: 0.2399 | Val  Acc: 0.9333
 Site-USPS                          | Val  Loss: 0.1169 | Val  Acc: 0.9630
 Site-SynthDigits                   | Val  Loss: 0.9243 | Val  Acc: 0.7297
 Site-SynthDigits                   | Val  Loss: 1.1264 | Val  Acc: 0.7500
 Site-SynthDigits                   | Val  Loss: 0.9763 | Val  Acc: 0.6639
 Site-MNIST_M                       | Val  Loss: 1.8442 | Val  Acc: 0.4000
 Site-MNIST_M                       | Val  Loss: 1.4113 | Val  Acc: 0.5679
 Site-SVHN                          | Val  Loss: 1.7139 | Val  Acc: 0.3000
Average Valid Accuracy: 0.8391
============ Train epoch 38 ============
 Site-MNIST                         | Train Loss: 0.0507 | Train Acc: 1.0000
 Site-MNIST                         | Train Loss: 0.2555 | Train Acc: 0.9167
 Site-MNIST                         | Train Loss: 0.0995 | Train Acc: 0.9524
 Site-MNIST                         | Train Loss: 0.0547 | Train Acc: 0.9737
 Site-MNIST                         | Train Loss: 0.4524 | Train Acc: 0.9571
 Site-MNIST                         | Train Loss: 0.0867 | Train Acc: 0.9603
 Site-MNIST                         | Train Loss: 0.0760 | Train Acc: 0.9648
 Site-MNIST                         | Train Loss: 0.1229 | Train Acc: 0.9584
 Site-MNIST                         | Train Loss: 0.0673 | Train Acc: 0.9864
 Site-MNIST                         | Train Loss: 0.0389 | Train Acc: 0.9955
 Site-USPS                          | Train Loss: 0.2615 | Train Acc: 0.9500
 Site-USPS                          | Train Loss: 0.1138 | Train Acc: 0.9444
 Site-USPS                          | Train Loss: 0.1282 | Train Acc: 0.9535
 Site-USPS                          | Train Loss: 0.1807 | Train Acc: 0.9485
 Site-USPS                          | Train Loss: 0.1000 | Train Acc: 0.9714
 Site-USPS                          | Train Loss: 0.0974 | Train Acc: 0.9749
 Site-SynthDigits                   | Train Loss: 1.1600 | Train Acc: 0.5894
 Site-SynthDigits                   | Train Loss: 0.9467 | Train Acc: 0.6850
 Site-SynthDigits                   | Train Loss: 0.8748 | Train Acc: 0.7047
 Site-MNIST_M                       | Train Loss: 1.5459 | Train Acc: 0.4696
 Site-MNIST_M                       | Train Loss: 1.2140 | Train Acc: 0.5627
 Site-SVHN                          | Train Loss: 1.9242 | Train Acc: 0.3262
Average Train Accuracy: 0.8521
 Site-MNIST                         | Val  Loss: 0.0114 | Val  Acc: 1.0000
 Site-MNIST                         | Val  Loss: 0.0228 | Val  Acc: 1.0000
 Site-MNIST                         | Val  Loss: 0.5336 | Val  Acc: 0.8000
 Site-MNIST                         | Val  Loss: 0.4254 | Val  Acc: 0.8889
 Site-MNIST                         | Val  Loss: 0.2306 | Val  Acc: 0.9412
 Site-MNIST                         | Val  Loss: 0.0532 | Val  Acc: 1.0000
 Site-MNIST                         | Val  Loss: 0.0799 | Val  Acc: 0.9821
 Site-MNIST                         | Val  Loss: 0.0858 | Val  Acc: 0.9706
 Site-MNIST                         | Val  Loss: 0.1412 | Val  Acc: 0.9508
 Site-MNIST                         | Val  Loss: 0.1036 | Val  Acc: 0.9607
 Site-USPS                          | Val  Loss: 0.0074 | Val  Acc: 1.0000
 Site-USPS                          | Val  Loss: 0.1878 | Val  Acc: 1.0000
 Site-USPS                          | Val  Loss: 0.3543 | Val  Acc: 0.9375
 Site-USPS                          | Val  Loss: 0.3038 | Val  Acc: 0.8966
 Site-USPS                          | Val  Loss: 0.2549 | Val  Acc: 0.9238
 Site-USPS                          | Val  Loss: 0.1229 | Val  Acc: 0.9577
 Site-SynthDigits                   | Val  Loss: 0.9327 | Val  Acc: 0.7027
 Site-SynthDigits                   | Val  Loss: 1.1397 | Val  Acc: 0.7206
 Site-SynthDigits                   | Val  Loss: 0.9817 | Val  Acc: 0.6803
 Site-MNIST_M                       | Val  Loss: 1.8299 | Val  Acc: 0.4000
 Site-MNIST_M                       | Val  Loss: 1.4299 | Val  Acc: 0.5679
 Site-SVHN                          | Val  Loss: 1.6662 | Val  Acc: 0.3143
Average Valid Accuracy: 0.8453
============ Train epoch 39 ============
 Site-MNIST                         | Train Loss: 0.0401 | Train Acc: 1.0000
 Site-MNIST                         | Train Loss: 0.2402 | Train Acc: 0.9167
 Site-MNIST                         | Train Loss: 0.1045 | Train Acc: 0.9524
 Site-MNIST                         | Train Loss: 0.0534 | Train Acc: 0.9737
 Site-MNIST                         | Train Loss: 0.3719 | Train Acc: 0.9571
 Site-MNIST                         | Train Loss: 0.0874 | Train Acc: 0.9603
 Site-MNIST                         | Train Loss: 0.0772 | Train Acc: 0.9780
 Site-MNIST                         | Train Loss: 0.1213 | Train Acc: 0.9658
 Site-MNIST                         | Train Loss: 0.0609 | Train Acc: 0.9878
 Site-MNIST                         | Train Loss: 0.0375 | Train Acc: 0.9962
 Site-USPS                          | Train Loss: 0.2554 | Train Acc: 0.9500
 Site-USPS                          | Train Loss: 0.1546 | Train Acc: 0.9583
 Site-USPS                          | Train Loss: 0.1240 | Train Acc: 0.9457
 Site-USPS                          | Train Loss: 0.1514 | Train Acc: 0.9528
 Site-USPS                          | Train Loss: 0.0924 | Train Acc: 0.9738
 Site-USPS                          | Train Loss: 0.0915 | Train Acc: 0.9749
 Site-SynthDigits                   | Train Loss: 1.1614 | Train Acc: 0.6026
 Site-SynthDigits                   | Train Loss: 1.0214 | Train Acc: 0.6960
 Site-SynthDigits                   | Train Loss: 0.8712 | Train Acc: 0.7047
 Site-MNIST_M                       | Train Loss: 1.5618 | Train Acc: 0.4530
 Site-MNIST_M                       | Train Loss: 1.3841 | Train Acc: 0.5199
 Site-SVHN                          | Train Loss: 1.9205 | Train Acc: 0.3121
Average Train Accuracy: 0.8514
 Site-MNIST                         | Val  Loss: 0.0153 | Val  Acc: 1.0000
 Site-MNIST                         | Val  Loss: 0.0186 | Val  Acc: 1.0000
 Site-MNIST                         | Val  Loss: 0.4936 | Val  Acc: 0.8000
 Site-MNIST                         | Val  Loss: 0.3917 | Val  Acc: 0.8889
 Site-MNIST                         | Val  Loss: 0.2141 | Val  Acc: 0.9412
 Site-MNIST                         | Val  Loss: 0.0515 | Val  Acc: 1.0000
 Site-MNIST                         | Val  Loss: 0.0788 | Val  Acc: 0.9821
 Site-MNIST                         | Val  Loss: 0.0833 | Val  Acc: 0.9804
 Site-MNIST                         | Val  Loss: 0.1335 | Val  Acc: 0.9672
 Site-MNIST                         | Val  Loss: 0.0958 | Val  Acc: 0.9758
 Site-USPS                          | Val  Loss: 0.0068 | Val  Acc: 1.0000
 Site-USPS                          | Val  Loss: 0.1837 | Val  Acc: 0.9444
 Site-USPS                          | Val  Loss: 0.3392 | Val  Acc: 0.9062
 Site-USPS                          | Val  Loss: 0.2944 | Val  Acc: 0.9138
 Site-USPS                          | Val  Loss: 0.2448 | Val  Acc: 0.9333
 Site-USPS                          | Val  Loss: 0.1178 | Val  Acc: 0.9577
 Site-SynthDigits                   | Val  Loss: 0.9314 | Val  Acc: 0.7297
 Site-SynthDigits                   | Val  Loss: 1.1220 | Val  Acc: 0.7647
 Site-SynthDigits                   | Val  Loss: 0.9765 | Val  Acc: 0.6803
 Site-MNIST_M                       | Val  Loss: 1.8663 | Val  Acc: 0.4000
 Site-MNIST_M                       | Val  Loss: 1.4407 | Val  Acc: 0.5432
 Site-SVHN                          | Val  Loss: 1.7067 | Val  Acc: 0.2714
Average Valid Accuracy: 0.8446
============ Train epoch 40 ============
 Site-MNIST                         | Train Loss: 0.0512 | Train Acc: 1.0000
 Site-MNIST                         | Train Loss: 0.2641 | Train Acc: 0.9167
 Site-MNIST                         | Train Loss: 0.0975 | Train Acc: 0.9524
 Site-MNIST                         | Train Loss: 0.0591 | Train Acc: 1.0000
 Site-MNIST                         | Train Loss: 0.1217 | Train Acc: 0.9571
 Site-MNIST                         | Train Loss: 0.0926 | Train Acc: 0.9603
 Site-MNIST                         | Train Loss: 0.0836 | Train Acc: 0.9692
 Site-MNIST                         | Train Loss: 0.1258 | Train Acc: 0.9584
 Site-MNIST                         | Train Loss: 0.0594 | Train Acc: 0.9837
 Site-MNIST                         | Train Loss: 0.0373 | Train Acc: 0.9970
 Site-USPS                          | Train Loss: 0.2469 | Train Acc: 0.9500
 Site-USPS                          | Train Loss: 0.0957 | Train Acc: 0.9722
 Site-USPS                          | Train Loss: 0.0983 | Train Acc: 0.9612
 Site-USPS                          | Train Loss: 0.1565 | Train Acc: 0.9442
 Site-USPS                          | Train Loss: 0.0923 | Train Acc: 0.9714
 Site-USPS                          | Train Loss: 0.0852 | Train Acc: 0.9802
 Site-SynthDigits                   | Train Loss: 1.2200 | Train Acc: 0.5960
 Site-SynthDigits                   | Train Loss: 0.9187 | Train Acc: 0.6813
 Site-SynthDigits                   | Train Loss: 0.8638 | Train Acc: 0.7149
 Site-MNIST_M                       | Train Loss: 1.5586 | Train Acc: 0.4807
 Site-MNIST_M                       | Train Loss: 1.4065 | Train Acc: 0.5474
 Site-SVHN                          | Train Loss: 1.9238 | Train Acc: 0.3262
Average Train Accuracy: 0.8555
 Site-MNIST                         | Val  Loss: 0.0181 | Val  Acc: 1.0000
 Site-MNIST                         | Val  Loss: 0.0226 | Val  Acc: 1.0000
 Site-MNIST                         | Val  Loss: 0.3531 | Val  Acc: 0.8000
 Site-MNIST                         | Val  Loss: 0.3025 | Val  Acc: 0.8889
 Site-MNIST                         | Val  Loss: 0.1710 | Val  Acc: 0.9412
 Site-MNIST                         | Val  Loss: 0.0484 | Val  Acc: 1.0000
 Site-MNIST                         | Val  Loss: 0.0866 | Val  Acc: 0.9821
 Site-MNIST                         | Val  Loss: 0.0843 | Val  Acc: 0.9608
 Site-MNIST                         | Val  Loss: 0.1397 | Val  Acc: 0.9508
 Site-MNIST                         | Val  Loss: 0.1029 | Val  Acc: 0.9607
 Site-USPS                          | Val  Loss: 0.0061 | Val  Acc: 1.0000
 Site-USPS                          | Val  Loss: 0.1724 | Val  Acc: 1.0000
 Site-USPS                          | Val  Loss: 0.3258 | Val  Acc: 0.9062
 Site-USPS                          | Val  Loss: 0.2873 | Val  Acc: 0.8793
 Site-USPS                          | Val  Loss: 0.2376 | Val  Acc: 0.9143
 Site-USPS                          | Val  Loss: 0.1118 | Val  Acc: 0.9630
 Site-SynthDigits                   | Val  Loss: 0.9083 | Val  Acc: 0.7027
 Site-SynthDigits                   | Val  Loss: 1.1494 | Val  Acc: 0.7059
 Site-SynthDigits                   | Val  Loss: 0.9882 | Val  Acc: 0.6639
 Site-MNIST_M                       | Val  Loss: 1.8754 | Val  Acc: 0.4000
 Site-MNIST_M                       | Val  Loss: 1.4209 | Val  Acc: 0.5802
 Site-SVHN                          | Val  Loss: 1.7013 | Val  Acc: 0.2714
Average Valid Accuracy: 0.8396
============ Train epoch 41 ============
 Site-MNIST                         | Train Loss: 0.0574 | Train Acc: 1.0000
 Site-MNIST                         | Train Loss: 0.2344 | Train Acc: 0.9167
 Site-MNIST                         | Train Loss: 0.1065 | Train Acc: 0.9524
 Site-MNIST                         | Train Loss: 0.0529 | Train Acc: 1.0000
 Site-MNIST                         | Train Loss: 0.1011 | Train Acc: 0.9571
 Site-MNIST                         | Train Loss: 0.0861 | Train Acc: 0.9762
 Site-MNIST                         | Train Loss: 0.0807 | Train Acc: 0.9736
 Site-MNIST                         | Train Loss: 0.1287 | Train Acc: 0.9535
 Site-MNIST                         | Train Loss: 0.0580 | Train Acc: 0.9864
 Site-MNIST                         | Train Loss: 0.0365 | Train Acc: 0.9955
 Site-USPS                          | Train Loss: 0.2638 | Train Acc: 0.9500
 Site-USPS                          | Train Loss: 0.1079 | Train Acc: 0.9583
 Site-USPS                          | Train Loss: 0.0894 | Train Acc: 0.9457
 Site-USPS                          | Train Loss: 0.1509 | Train Acc: 0.9528
 Site-USPS                          | Train Loss: 0.0993 | Train Acc: 0.9714
 Site-USPS                          | Train Loss: 0.0945 | Train Acc: 0.9696
 Site-SynthDigits                   | Train Loss: 1.0533 | Train Acc: 0.6093
 Site-SynthDigits                   | Train Loss: 0.9417 | Train Acc: 0.6960
 Site-SynthDigits                   | Train Loss: 0.8505 | Train Acc: 0.7271
 Site-MNIST_M                       | Train Loss: 1.5487 | Train Acc: 0.4807
 Site-MNIST_M                       | Train Loss: 1.3035 | Train Acc: 0.5535
 Site-SVHN                          | Train Loss: 1.9480 | Train Acc: 0.3369
Average Train Accuracy: 0.8574
 Site-MNIST                         | Val  Loss: 0.0126 | Val  Acc: 1.0000
 Site-MNIST                         | Val  Loss: 0.0279 | Val  Acc: 1.0000
 Site-MNIST                         | Val  Loss: 0.4702 | Val  Acc: 0.8000
 Site-MNIST                         | Val  Loss: 0.3835 | Val  Acc: 0.8889
 Site-MNIST                         | Val  Loss: 0.2120 | Val  Acc: 0.9412
 Site-MNIST                         | Val  Loss: 0.0523 | Val  Acc: 1.0000
 Site-MNIST                         | Val  Loss: 0.0798 | Val  Acc: 0.9821
 Site-MNIST                         | Val  Loss: 0.0849 | Val  Acc: 0.9706
 Site-MNIST                         | Val  Loss: 0.1436 | Val  Acc: 0.9508
 Site-MNIST                         | Val  Loss: 0.1118 | Val  Acc: 0.9637
 Site-USPS                          | Val  Loss: 0.0050 | Val  Acc: 1.0000
 Site-USPS                          | Val  Loss: 0.1547 | Val  Acc: 1.0000
 Site-USPS                          | Val  Loss: 0.3196 | Val  Acc: 0.9375
 Site-USPS                          | Val  Loss: 0.2690 | Val  Acc: 0.9138
 Site-USPS                          | Val  Loss: 0.2347 | Val  Acc: 0.9333
 Site-USPS                          | Val  Loss: 0.1189 | Val  Acc: 0.9577
 Site-SynthDigits                   | Val  Loss: 0.8896 | Val  Acc: 0.7027
 Site-SynthDigits                   | Val  Loss: 1.1364 | Val  Acc: 0.7206
 Site-SynthDigits                   | Val  Loss: 0.9604 | Val  Acc: 0.6803
 Site-MNIST_M                       | Val  Loss: 1.8625 | Val  Acc: 0.4000
 Site-MNIST_M                       | Val  Loss: 1.4289 | Val  Acc: 0.5802
 Site-SVHN                          | Val  Loss: 1.6758 | Val  Acc: 0.3286
Average Valid Accuracy: 0.8478
============ Train epoch 42 ============
 Site-MNIST                         | Train Loss: 0.0520 | Train Acc: 1.0000
 Site-MNIST                         | Train Loss: 0.2398 | Train Acc: 0.9167
 Site-MNIST                         | Train Loss: 0.1260 | Train Acc: 0.9048
 Site-MNIST                         | Train Loss: 0.0496 | Train Acc: 1.0000
 Site-MNIST                         | Train Loss: 0.1034 | Train Acc: 0.9571
 Site-MNIST                         | Train Loss: 0.0883 | Train Acc: 0.9524
 Site-MNIST                         | Train Loss: 0.0769 | Train Acc: 0.9692
 Site-MNIST                         | Train Loss: 0.1150 | Train Acc: 0.9609
 Site-MNIST                         | Train Loss: 0.0569 | Train Acc: 0.9851
 Site-MNIST                         | Train Loss: 0.0359 | Train Acc: 0.9955
 Site-USPS                          | Train Loss: 0.2661 | Train Acc: 0.9500
 Site-USPS                          | Train Loss: 0.1389 | Train Acc: 0.9444
 Site-USPS                          | Train Loss: 0.0866 | Train Acc: 0.9535
 Site-USPS                          | Train Loss: 0.1705 | Train Acc: 0.9485
 Site-USPS                          | Train Loss: 0.0940 | Train Acc: 0.9738
 Site-USPS                          | Train Loss: 0.0899 | Train Acc: 0.9735
 Site-SynthDigits                   | Train Loss: 1.1854 | Train Acc: 0.5894
 Site-SynthDigits                   | Train Loss: 0.9875 | Train Acc: 0.6886
 Site-SynthDigits                   | Train Loss: 0.8472 | Train Acc: 0.7332
 Site-MNIST_M                       | Train Loss: 1.5537 | Train Acc: 0.4586
 Site-MNIST_M                       | Train Loss: 1.2879 | Train Acc: 0.5505
 Site-SVHN                          | Train Loss: 1.9811 | Train Acc: 0.3191
Average Train Accuracy: 0.8511
 Site-MNIST                         | Val  Loss: 0.0119 | Val  Acc: 1.0000
 Site-MNIST                         | Val  Loss: 0.0195 | Val  Acc: 1.0000
 Site-MNIST                         | Val  Loss: 0.4604 | Val  Acc: 0.8000
 Site-MNIST                         | Val  Loss: 0.3618 | Val  Acc: 0.8889
 Site-MNIST                         | Val  Loss: 0.1982 | Val  Acc: 0.9412
 Site-MNIST                         | Val  Loss: 0.0469 | Val  Acc: 1.0000
 Site-MNIST                         | Val  Loss: 0.0774 | Val  Acc: 0.9821
 Site-MNIST                         | Val  Loss: 0.0789 | Val  Acc: 0.9804
 Site-MNIST                         | Val  Loss: 0.1308 | Val  Acc: 0.9617
 Site-MNIST                         | Val  Loss: 0.0977 | Val  Acc: 0.9698
 Site-USPS                          | Val  Loss: 0.0060 | Val  Acc: 1.0000
 Site-USPS                          | Val  Loss: 0.1754 | Val  Acc: 1.0000
 Site-USPS                          | Val  Loss: 0.3522 | Val  Acc: 0.9375
 Site-USPS                          | Val  Loss: 0.2997 | Val  Acc: 0.8966
 Site-USPS                          | Val  Loss: 0.2523 | Val  Acc: 0.9238
 Site-USPS                          | Val  Loss: 0.1193 | Val  Acc: 0.9577
 Site-SynthDigits                   | Val  Loss: 0.8880 | Val  Acc: 0.7027
 Site-SynthDigits                   | Val  Loss: 1.1108 | Val  Acc: 0.7206
 Site-SynthDigits                   | Val  Loss: 0.9406 | Val  Acc: 0.6639
 Site-MNIST_M                       | Val  Loss: 1.8702 | Val  Acc: 0.3556
 Site-MNIST_M                       | Val  Loss: 1.4224 | Val  Acc: 0.5432
 Site-SVHN                          | Val  Loss: 1.6685 | Val  Acc: 0.2857
Average Valid Accuracy: 0.8414
============ Train epoch 43 ============
 Site-MNIST                         | Train Loss: 0.0562 | Train Acc: 1.0000
 Site-MNIST                         | Train Loss: 0.2183 | Train Acc: 0.9167
 Site-MNIST                         | Train Loss: 0.1103 | Train Acc: 0.9524
 Site-MNIST                         | Train Loss: 0.0577 | Train Acc: 0.9737
 Site-MNIST                         | Train Loss: 0.1145 | Train Acc: 0.9571
 Site-MNIST                         | Train Loss: 0.0881 | Train Acc: 0.9603
 Site-MNIST                         | Train Loss: 0.0811 | Train Acc: 0.9648
 Site-MNIST                         | Train Loss: 0.1151 | Train Acc: 0.9633
 Site-MNIST                         | Train Loss: 0.0554 | Train Acc: 0.9891
 Site-MNIST                         | Train Loss: 0.0349 | Train Acc: 0.9970
 Site-USPS                          | Train Loss: 0.2537 | Train Acc: 0.9500
 Site-USPS                          | Train Loss: 0.1007 | Train Acc: 0.9583
 Site-USPS                          | Train Loss: 0.0928 | Train Acc: 0.9690
 Site-USPS                          | Train Loss: 0.1618 | Train Acc: 0.9485
 Site-USPS                          | Train Loss: 0.0929 | Train Acc: 0.9738
 Site-USPS                          | Train Loss: 0.0880 | Train Acc: 0.9762
 Site-SynthDigits                   | Train Loss: 1.1466 | Train Acc: 0.6093
 Site-SynthDigits                   | Train Loss: 0.9906 | Train Acc: 0.6923
 Site-SynthDigits                   | Train Loss: 0.8431 | Train Acc: 0.7230
 Site-MNIST_M                       | Train Loss: 1.5395 | Train Acc: 0.4917
 Site-MNIST_M                       | Train Loss: 1.3115 | Train Acc: 0.5413
 Site-SVHN                          | Train Loss: 1.9522 | Train Acc: 0.3227
Average Train Accuracy: 0.8559
 Site-MNIST                         | Val  Loss: 0.0083 | Val  Acc: 1.0000
 Site-MNIST                         | Val  Loss: 0.0283 | Val  Acc: 1.0000
 Site-MNIST                         | Val  Loss: 0.4465 | Val  Acc: 0.8000
 Site-MNIST                         | Val  Loss: 0.3743 | Val  Acc: 0.8889
 Site-MNIST                         | Val  Loss: 0.2025 | Val  Acc: 0.9412
 Site-MNIST                         | Val  Loss: 0.0516 | Val  Acc: 1.0000
 Site-MNIST                         | Val  Loss: 0.0795 | Val  Acc: 0.9821
 Site-MNIST                         | Val  Loss: 0.0778 | Val  Acc: 0.9804
 Site-MNIST                         | Val  Loss: 0.1280 | Val  Acc: 0.9672
 Site-MNIST                         | Val  Loss: 0.0958 | Val  Acc: 0.9698
 Site-USPS                          | Val  Loss: 0.0059 | Val  Acc: 1.0000
 Site-USPS                          | Val  Loss: 0.1705 | Val  Acc: 1.0000
 Site-USPS                          | Val  Loss: 0.3348 | Val  Acc: 0.9375
 Site-USPS                          | Val  Loss: 0.2862 | Val  Acc: 0.9138
 Site-USPS                          | Val  Loss: 0.2409 | Val  Acc: 0.9333
 Site-USPS                          | Val  Loss: 0.1151 | Val  Acc: 0.9683
 Site-SynthDigits                   | Val  Loss: 0.8794 | Val  Acc: 0.7297
 Site-SynthDigits                   | Val  Loss: 1.1368 | Val  Acc: 0.7500
 Site-SynthDigits                   | Val  Loss: 0.9495 | Val  Acc: 0.6967
 Site-MNIST_M                       | Val  Loss: 1.8455 | Val  Acc: 0.4000
 Site-MNIST_M                       | Val  Loss: 1.3980 | Val  Acc: 0.5926
 Site-SVHN                          | Val  Loss: 1.6767 | Val  Acc: 0.3143
Average Valid Accuracy: 0.8530
============ Train epoch 44 ============
 Site-MNIST                         | Train Loss: 0.0396 | Train Acc: 1.0000
 Site-MNIST                         | Train Loss: 0.2616 | Train Acc: 0.9167
 Site-MNIST                         | Train Loss: 0.0834 | Train Acc: 0.9524
 Site-MNIST                         | Train Loss: 0.0613 | Train Acc: 1.0000
 Site-MNIST                         | Train Loss: 0.1020 | Train Acc: 0.9571
 Site-MNIST                         | Train Loss: 0.0891 | Train Acc: 0.9603
 Site-MNIST                         | Train Loss: 0.0876 | Train Acc: 0.9648
 Site-MNIST                         | Train Loss: 0.1085 | Train Acc: 0.9658
 Site-MNIST                         | Train Loss: 0.0593 | Train Acc: 0.9878
 Site-MNIST                         | Train Loss: 0.0333 | Train Acc: 0.9962
 Site-USPS                          | Train Loss: 0.2526 | Train Acc: 0.9500
 Site-USPS                          | Train Loss: 0.0719 | Train Acc: 0.9722
 Site-USPS                          | Train Loss: 0.1077 | Train Acc: 0.9690
 Site-USPS                          | Train Loss: 0.1486 | Train Acc: 0.9485
 Site-USPS                          | Train Loss: 0.0897 | Train Acc: 0.9810
 Site-USPS                          | Train Loss: 0.0802 | Train Acc: 0.9775
 Site-SynthDigits                   | Train Loss: 1.0563 | Train Acc: 0.6093
 Site-SynthDigits                   | Train Loss: 0.9637 | Train Acc: 0.6886
 Site-SynthDigits                   | Train Loss: 0.8420 | Train Acc: 0.7169
 Site-MNIST_M                       | Train Loss: 1.5401 | Train Acc: 0.4972
 Site-MNIST_M                       | Train Loss: 1.3794 | Train Acc: 0.5474
 Site-SVHN                          | Train Loss: 1.9634 | Train Acc: 0.3191
Average Train Accuracy: 0.8581
 Site-MNIST                         | Val  Loss: 0.0059 | Val  Acc: 1.0000
 Site-MNIST                         | Val  Loss: 0.0128 | Val  Acc: 1.0000
 Site-MNIST                         | Val  Loss: 0.3213 | Val  Acc: 0.8000
 Site-MNIST                         | Val  Loss: 0.2873 | Val  Acc: 0.8889
 Site-MNIST                         | Val  Loss: 0.1618 | Val  Acc: 0.9412
 Site-MNIST                         | Val  Loss: 0.0482 | Val  Acc: 1.0000
 Site-MNIST                         | Val  Loss: 0.0835 | Val  Acc: 0.9821
 Site-MNIST                         | Val  Loss: 0.0790 | Val  Acc: 0.9804
 Site-MNIST                         | Val  Loss: 0.1292 | Val  Acc: 0.9617
 Site-MNIST                         | Val  Loss: 0.0921 | Val  Acc: 0.9698
 Site-USPS                          | Val  Loss: 0.0063 | Val  Acc: 1.0000
 Site-USPS                          | Val  Loss: 0.1644 | Val  Acc: 1.0000
 Site-USPS                          | Val  Loss: 0.3392 | Val  Acc: 0.9062
 Site-USPS                          | Val  Loss: 0.2942 | Val  Acc: 0.8966
 Site-USPS                          | Val  Loss: 0.2395 | Val  Acc: 0.9238
 Site-USPS                          | Val  Loss: 0.1052 | Val  Acc: 0.9683
 Site-SynthDigits                   | Val  Loss: 0.8902 | Val  Acc: 0.7568
 Site-SynthDigits                   | Val  Loss: 1.1483 | Val  Acc: 0.7500
 Site-SynthDigits                   | Val  Loss: 0.9556 | Val  Acc: 0.6967
 Site-MNIST_M                       | Val  Loss: 1.8018 | Val  Acc: 0.4222
 Site-MNIST_M                       | Val  Loss: 1.3889 | Val  Acc: 0.5679
 Site-SVHN                          | Val  Loss: 1.6588 | Val  Acc: 0.3143
Average Valid Accuracy: 0.8512
============ Train epoch 45 ============
 Site-MNIST                         | Train Loss: 0.0417 | Train Acc: 1.0000
 Site-MNIST                         | Train Loss: 0.2934 | Train Acc: 0.9167
 Site-MNIST                         | Train Loss: 0.0866 | Train Acc: 0.9048
 Site-MNIST                         | Train Loss: 0.0514 | Train Acc: 1.0000
 Site-MNIST                         | Train Loss: 0.1239 | Train Acc: 0.9571
 Site-MNIST                         | Train Loss: 0.0912 | Train Acc: 0.9603
 Site-MNIST                         | Train Loss: 0.0820 | Train Acc: 0.9692
 Site-MNIST                         | Train Loss: 0.1213 | Train Acc: 0.9560
 Site-MNIST                         | Train Loss: 0.0625 | Train Acc: 0.9864
 Site-MNIST                         | Train Loss: 0.0317 | Train Acc: 0.9962
 Site-USPS                          | Train Loss: 0.2677 | Train Acc: 0.9500
 Site-USPS                          | Train Loss: 0.1114 | Train Acc: 0.9722
 Site-USPS                          | Train Loss: 0.0815 | Train Acc: 0.9690
 Site-USPS                          | Train Loss: 0.1543 | Train Acc: 0.9528
 Site-USPS                          | Train Loss: 0.0900 | Train Acc: 0.9810
 Site-USPS                          | Train Loss: 0.0813 | Train Acc: 0.9802
 Site-SynthDigits                   | Train Loss: 1.1608 | Train Acc: 0.6093
 Site-SynthDigits                   | Train Loss: 1.0002 | Train Acc: 0.6960
 Site-SynthDigits                   | Train Loss: 0.8229 | Train Acc: 0.7373
 Site-MNIST_M                       | Train Loss: 1.5324 | Train Acc: 0.4807
 Site-MNIST_M                       | Train Loss: 1.2036 | Train Acc: 0.5566
 Site-SVHN                          | Train Loss: 1.8996 | Train Acc: 0.3404
Average Train Accuracy: 0.8578
 Site-MNIST                         | Val  Loss: 0.0080 | Val  Acc: 1.0000
